prefix,key,s3_uri,size,last_modified
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020750.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020750.pdf,249965,2026-04-23T02:07:51+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020751.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020751.pdf,126278,2026-04-23T02:07:52+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020753.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020753.pdf,124865,2026-04-23T02:07:54+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020755.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020755.pdf,124792,2026-04-23T02:07:56+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020756.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020756.pdf,126366,2026-04-23T02:07:57+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020758.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020758.pdf,125935,2026-04-23T02:07:59+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020759.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020759.pdf,124992,2026-04-23T02:08:00+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020801.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020801.pdf,251469,2026-04-23T02:08:02+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020803.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020803.pdf,124819,2026-04-23T02:08:04+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/tercera/aviso_tercera_20260408_tercera_020925.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/tercera/aviso_tercera_20260408_tercera_020925.pdf,125128,2026-04-23T02:09:26+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/tercera/aviso_tercera_20260408_tercera_020927.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/tercera/aviso_tercera_20260408_tercera_020927.pdf,125142,2026-04-23T02:09:28+00:00
